brand,title,start_time,distance,volumn,gear,tag,price
大众, 新宝来 2015款 质惠版 1.6L 自动舒适型,2015年,10万公里,1.6升,自动,商家,6.8
依维柯, 2013款 2.8TA32 全能版,2013年,6万公里,2.8升,手动,放心购_会员2年,5.99
别克, GL8 2014款 2.4L 经典版-精品车况 信誉保证,2014年,9.8万公里,2.4升,自动,放心购_低配_会员1年,9.1
玛莎拉蒂, Ghibli 2017款 3.0T 标准版,2016年,0.78万公里,3.0升,自动,放心购_高配_商家,59.98
丰田, RAV4 2009款 2.0L 自动经典版-首付低 利率低 提车快,2011年,11.27万公里,2.0升,自动,放心购_会员1年,7.68
大众, 尚酷 2011款 2.0TSI 豪华版-上海精品私家车,2012年,6万公里,2.0升,自动,放心购_会员1年,11.6
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
马自达, 3昂克赛拉三厢 2017款 三厢 1.5L 自动豪华型-首付低 利率低 提车快,2017年,4.4万公里,1.5升,自动,放心购_会员1年,10.6
马自达, 6 2006款 轿跑 2.3L 自动型-车况精品无事故,2006年,8.2万公里,2.3升,自动,放心购_会员1年,2.8
福特, 嘉年华两厢 2013款 两厢 1.5L 自动时尚型-首付低 利率低 提车快,2013年,5.89万公里,1.5升,自动,放心购_会员1年_好评率85.0%,5.11
吉利, 博瑞 2016款 2.4L 舒适型-首付低 利率低 提车快,2017年,2.11万公里,2.4升,自动,放心购_低配,9.29
别克, 君威 2011款 2.4L SIDI精英版-上海人一手车极品车况,2011年,8.5万公里,2.4升,自动,放心购_会员1年,5.38
江铃," 经典全顺 2009款 2.8T 手动 柴油多功能型短轴中顶JX493ZLQ3A-现车多,有质保,包提档过户",2010年,9.1万公里,2.8升,手动,放心购_会员1年_可分期付,3.35
大众, 帕萨特 2011款 1.8TSI DSG御尊版-价格可谈可以分期车况好,2012年,5.5万公里,1.8升,自动,放心购_会员1年,9.5
宝骏, 510 2017款 510 1.5L 自动豪华型-首付低 利率低 提车快,2017年,3.78万公里,1.5升,自动,放心购_高配,6.7
大通, MAXUS V80 2012款 2.5T 手动 长轴中顶运杰版-个人一手车,2013年,8万公里,2.5升,手动,放心购_会员2年_可分期付,8.7
丰田, 威驰FS 2017款 1.5L CVT锋驰版-首付低 利率低 提车快,2018年,0.81万公里,1.5升,自动,放心购_会员1年,7.53
本田, 雅阁 2012款 2.0L SE-首付低 利率低 提车快,2012年,9.37万公里,2.0升,自动,放心购_会员1年,9.21
起亚, K3S 2014款 1.6L 自动GL-首付低 利率低 提车快,2016年,3.53万公里,1.6升,自动,放心购_会员1年_好评率85.0%,6.9
马自达, 6 2013款 2.0L 自动时尚型-首付低 利率低 提车快,2013年,9.04万公里,2.0升,自动,放心购_会员1年,6.86
大众, 帕萨特 2003款 1.8T 手自一体 舒适天窗版-私家老板一手车,2003年,8.5万公里,1.8升,自动,放心购_会员1年,1
本田, 奥德赛 2013款 2.4L 豪华版-首付低 利率低 提车快,2013年,8.95万公里,2.4升,自动,放心购_会员1年,14.29
日产, 轩逸 2009款 1.6XL 自动豪华天窗版-首付低 利率低 提车快,2012年,8.92万公里,1.6升,自动,放心购_会员1年,5.9
别克, 凯越 2007款 1.6 自动-上海人一手私家车,2007年,12万公里,1.6升,自动,放心购_会员1年,1.18
法拉利, 458 Italia 2011款 4.5 手自一体 标准型,2014年,2.6万公里,4.5升,自动,放心购_高配_会员3年,225
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
丰田, 威驰 2014款 1.3L 手动超值版-首付低 利率低 提车快,2015年,5.35万公里,1.3升,手动,放心购_低配,4.9
雪佛兰, 迈锐宝 2013款 2.4L 自动旗舰版-价格可谈可以分期车况好,2013年,5.5万公里,2.4升,自动,放心购_高配_会员1年,7.6
雷诺, 科雷嘉 2016款 2.0 自动 两驱豪华版-首付低 利率低 提车快,2016年,0.67万公里,2.0升,自动,放心购_会员1年,11.42
别克," GL8 2014款 2.4L CT豪华商务舒适版-华锋批车,国五非营运批发gl8",2015年,6万公里,2.4升,自动,放心购_会员1年,16
大众, 高尔夫 2011款 1.4TSI 自动舒适型-首付低 利率低 提车快,2011年,7.18万公里,1.4升,自动,放心购_会员1年,6.76
荣威," e950 2016款 1.4T 豪华版,免税-买车要上海社保 全国可以提档",2016年,4.2万公里,1.4升,自动,放心购_低配_会员1年,13
江铃, 福特新世代全顺 2016款 2.4T 手动 长轴17座高顶后双胎客车-16年加长加高新世代可过户,2016年,5.6万公里,2.4升,手动,放心购_会员1年,15
荣威, 750 2007款 2.5L 贵雅版AT-全程4s店保养随随时看车,2007年,11万公里,2.5升,自动,放心购_会员1年_可分期付,2
起亚, 智跑 2012款 2.0L 自动两驱版GLS-首付低 利率低 提车快,2013年,8.84万公里,2.0升,自动,放心购_会员1年,8.8
哈弗, H2 2014款 1.5T 手动两驱精英版-首付低 利率低 提车快,2015年,4.78万公里,1.5升,手动,放心购_会员1年,5.94
比亚迪, 唐 2015款 2.0T 四驱旗舰型-本人车主 进入本店铺 更多车源,2016年,2.3万公里,2.0升,自动,放心购_会员4年,11.4
奥迪, A6 2006款 1.8 手动-全程4s店保养个人一手车,2006年,13万公里,1.8升,手动,放心购_低配_会员2年,2.88
本田, 飞度 2016款 1.5L LX 手动舒适型-首付低 利率低 提车快,2016年,3.64万公里,1.5升,手动,放心购_低配,6.61
福特, 锐界 2015款 2.7T GTDi 四驱尊锐型 7座-国5排放 实车拍摄 现车销售,2016年,4.3万公里,2.7升,自动,放心购_高配_会员7年,23.5
雪佛兰, 科沃兹 2016款 1.5L 自动欣悦版-首付低 利率低 提车快,2018年,2.2万公里,1.5升,自动,放心购_会员1年,7.14
大众, 捷达 2015款 1.4L 手动舒适型-首付低 利率低 提车快,2016年,6.92万公里,1.4升,手动,放心购_会员1年,5.8
别克, GL8 2004款 3.0L GT 旗舰剧院版-专业批发老别克商务,2005年,17万公里,3.0升,自动,放心购_高配_会员1年,2.48
奥迪, A1 2012款 1.4 TFSI Ego-首付低 利率低 提车快,2012年,3.12万公里,1.4升,自动,放心购_会员1年,9.69
吉利, 远景 2018款 1.5L 手动幸福版-首付低 利率低 提车快,2018年,1.71万公里,1.5升,手动,放心购_会员1年_好评率85.0%,5.51
大众, 迈腾 2013款 1.8TSI 领先型-首付低 利率低 提车快,2014年,8.66万公里,1.8升,自动,放心购_会员1年,12.0
大众, 速腾 2014款 改款 1.6L 自动舒适型-首付低 利率低 提车快,2015年,11.31万公里,1.6升,自动,放心购_会员1年,8.97
斯巴鲁, 森林人 2010款 2.5XS 自动豪华版-首付低 利率低 提车快,2010年,13.57万公里,2.5升,自动,放心购_会员1年_好评率85.0%,7.66
别克, 君威 2009款 2.4 手自一体 舒适版,2010年,8万公里,2.4升,自动,放心购_会员3年,3.95
依维柯," 得意 2009款 2.8T 手动 V35基本型-现车多,有质保,包提档过户",2012年,8.36万公里,2.8升,手动,放心购_低配_会员1年,3.61
长安, 逸动EADO 2018款 逸动 1.6L GDI 手动风尚型-首付低 利率低 提车快,2019年,0.02万公里,1.6升,手动,放心购_低配,6.68
荣威, 550 2010款 550 1.8L 自动启智版-价格可谈可以分期车况好,2010年,5.5万公里,1.8升,自动,放心购_会员1年,2.5
起亚, 赛拉图 2006款 1.8L AT GLS,2006年,10万公里,1.8升,自动,放心购_高配,1.38
大众, 桑塔纳 2015款 1.6L 自动舒适版-首付低 利率低 提车快,2018年,2.56万公里,1.6升,自动,放心购_会员1年,8.26
江铃, 驭胜 2013款 2.0T 手动 两驱汽油豪华版5座-首付低 利率低 提车快,2015年,6.27万公里,2.0升,手动,放心购_会员1年,5.98
奥迪, A4L 2013款 35 TFSI 自动舒适型-首付低 利率低 提车快,2013年,8.37万公里,2.0升,自动,放心购_会员1年,14.9
荣威, 350 2014款 1.5L 自动迅悦版-首付低 利率低 提车快,2015年,3.84万公里,1.5升,自动,放心购_会员1年,5.54
三菱, 欧蓝德 2017款 2.0L 两驱荣耀版 5座-首付低 利率低 提车快,2017年,3.1万公里,2.0升,自动,放心购_高配,14.29
雪佛兰, 景程 2008款 2.0 SX自动豪华型,2008年,8万公里,2.0升,自动,放心购_高配_会员3年,1.7
斯柯达, 明锐 2010款 1.6L 自动逸俊版,2010年,7万公里,1.6升,自动,放心购_会员3年,3.3
大众, POLO 2005款 两厢 1.6L 自动豪华型,2005年,14万公里,1.6升,自动,放心购_会员2年_好评率100.0%,1.38
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
荣威, 550 2009款 550S 1.8L 自动启智版,2009年,8万公里,1.8升,自动,放心购_低配_会员3年,2.2
本田, 思域 2016款 180TURBO 自动舒适版-首付低 利率低 提车快,2017年,3.78万公里,1.0升,自动,放心购_会员1年,11.47
大众, 凌渡 2015款 280TSI DSG舒适版-首付低 利率低 提车快,2015年,6.36万公里,1.4升,自动,放心购_会员1年,11.64
大众, 途观 2010款 1.8TSI 自动四驱菁英版-首付低 利率低 提车快,2011年,7.4万公里,1.8升,自动,放心购_会员1年,9.85
大众, 高尔夫 2018款 1.6L 自动 舒适型-首付低 利率低 提车快,2017年,2.2万公里,1.6升,自动,放心购_会员1年,10.11
丰田, RAV4 2011款 2.4L 自动四驱豪华版-首付低 利率低 提车快,2012年,9.21万公里,2.4升,自动,放心购_会员1年,10.68
江淮, 瑞风 2011款 2.0 手动 标准版,2011年,7万公里,2.0升,手动,放心购_会员1年,2.4
奔腾, B70 2011款 2.0 自动 时尚型-首付低 利率低 提车快,2012年,5.42万公里,2.0升,自动,放心购_会员1年,5.34
大众, 新宝来 2017款 1.6L 自动时尚型-首付低 利率低 提车快,2017年,1.76万公里,1.6升,自动,放心购_会员1年,9.46
比亚迪, 唐新能源 2018款 2.0T 全时四驱智联创享型,2018年,2万公里,2.0升,自动,放心购_会员3年,21
别克," GL8 2014款 2.4L CT豪华商务舒适版-欢迎点击店铺,查看更多优惠车源",2016年,6万公里,2.4升,自动,放心购_会员1年,17
荣威, RX5 2018款 20T 两驱手动豪华版-首付低 利率低 提车快,2018年,2.94万公里,1.5升,手动,放心购_会员1年,10.54
斯柯达, 明锐 2015款 1.4TSI DSG逸致版-首付低 利率低 提车快,2015年,4.03万公里,1.4升,自动,放心购_会员1年_好评率85.0%,7.25
标致, 508 2015款 1.8THP 自动旗舰版,2015年,3.53万公里,1.8升,自动,放心购_高配_会员5年,8.98
大众, 朗逸 2013款 1.6L 自动舒适版-首付低 利率低 提车快,2013年,9.49万公里,1.6升,自动,放心购_会员1年,6.86
五菱, 宏光 2015款 1.5 S1 手动 标准型-单身美女一手车,2015年,4万公里,1.5升,手动,放心购_会员2年,3.2
依维柯, 得意 2009款 2.8T 手动 V35基本型-欢迎进店查看更多车源,2010年,9.1万公里,2.8升,手动,放心购_低配_会员1年,2.83
福特, 福克斯三厢 2012款 三厢 1.6L 手动风尚型-首付低 利率低 提车快,2012年,8.0万公里,1.6升,手动,放心购_会员1年,4.96
本田, 思铂睿 2013款 2.4L 尊贵版,2012年,7万公里,2.4升,自动,放心购_会员6年,8.98
本田, XRV 2015款 1.5L LXi CVT经典版-首付低 利率低 提车快,2017年,3.38万公里,1.5升,自动,放心购_会员1年,11.37
福特, 嘉年华两厢 2013款 两厢 1.5L 自动时尚型-首付低 利率低 提车快,2014年,5.48万公里,1.5升,自动,放心购_会员1年,5.84
日产, 逍客 2008款 20X雷 CVT 2WD-首付低 利率低 提车快,2009年,11.57万公里,2.0升,自动,放心购_会员1年,6.08
江铃, 经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3-空调正常车辆整洁价格可优惠,2011年,11万公里,2.8升,手动,放心购_会员1年_可分期付,3.59
本田, 凌派 2015款 1.8L 自动舒适版-首付低 利率低 提车快,2016年,6.97万公里,1.8升,自动,放心购_会员1年,8.65
丰田, 卡罗拉 2011款 1.6L 自动GL,2010年,15万公里,1.6升,自动,会员2年,3.08
江铃," 福特新世代全顺 2013款 2.4 手动 柴油6座加长轴中顶多功能-精品车况,可按揭分期付款",2014年,6万公里,2.4升,手动,放心购_会员1年,9.9
江铃, 经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3-低价出精品经典全顺可分期包手续,2013年,6.5万公里,2.8升,手动,放心购_会员1年_可分期付,5.05
雷克萨斯, ES 2013款 300h 豪华版-价格可谈可以分期车况好,2013年,5.5万公里,2.5升,自动,放心购_会员1年,19.5
现代, 途胜 2009款 2.0L 手动两驱时尚型-首付低 利率低 提车快,2012年,6.96万公里,2.0升,手动,放心购_会员1年,5.55
江淮, 瑞风 2011款 穿梭系列 2.0 手动 标准版-精品商务车,2011年,10万公里,2.0升,手动,放心购_低配_会员1年,2.58
大众, 迈腾 2013款 2.0TSI 尊贵型-首付低 利率低 提车快,2013年,13.52万公里,2.0升,自动,放心购_会员1年,12.2
起亚, 狮跑 2012款 2.0L 自动两驱版GL-首付低 利率低 提车快,2012年,5.54万公里,2.0升,自动,放心购_会员1年,5.7
别克, 君越 2012款 3.0L旗舰版,2012年,8万公里,3.0升,自动,放心购_高配_会员3年,8.58
大通, MAXUS V80 2014款 2.5T 手动 商杰短轴中顶-专业收售大通全顺依维柯等,2015年,5.3万公里,2.5升,手动,放心购_会员1年_可分期付,7.88
大众, 捷达 2015款 质惠版 1.6L 自动舒适型-首付低 利率低 提车快,2016年,6.97万公里,1.6升,自动,放心购_会员1年,6.76
江铃, 福特新世代全顺 2009款 2.4T 手动 多功能型短轴中顶-家庭用车 定期保养 车况原版,2010年,8.5万公里,2.4升,手动,放心购_会员3年_可分期付,5.5
雪铁龙, 爱丽舍 2015款 质尚版 1.6L 自动时尚型-首付低 利率低 提车快,2015年,9.24万公里,1.6升,自动,放心购_会员1年,5.31
马自达, 3星骋 2011款 三厢 1.6L 手动舒适型-首付低 利率低 提车快,2012年,6.55万公里,1.6升,手动,放心购_低配,5.74
丰田, 雅力士 2011款 1.6E 自动魅动版-首付低 利率低 提车快,2013年,5.35万公里,1.6升,自动,放心购_会员1年,5.59
大众, POLO 2004款 两厢 1.4L 自动基本型,2005年,11万公里,1.4升,自动,放心购_会员1年_可分期付,1.33
大众, 朗逸 2013款 经典 1.6L 自动风尚版-精品车况 手续齐全 包过户,2013年,10.8万公里,1.6升,自动,放心购_会员1年,4.28
别克, GL8 2004款 3.0L LT 豪华版-电动门哈曼影像陆尊,2006年,15万公里,3.0升,自动,放心购_会员1年,3.88
三菱, ASX劲炫 2016款 1.6L 手动两驱进取版-首付低 利率低 提车快,2016年,2.86万公里,1.6升,手动,放心购_低配,8.07
别克, 君越 2009款 2.4L豪华版-车况精品无事故,2010年,7.2万公里,2.4升,自动,放心购_会员1年,6.6
马自达, 6 2011款 2.0L 自动时尚型-首付低 利率低 提车快,2012年,6.74万公里,2.0升,自动,放心购_会员1年,7.14
江淮," 瑞风 2008款 穿梭系列 2.0 手动 简配单空调型8座-私家一手车,车况好",2008年,9万公里,2.0升,手动,放心购_低配_会员1年,1.8
MINI, 2012款 1.6L COOPER Baker Street-首付低 利率低 提车快,2013年,6.62万公里,1.6升,自动,放心购_会员1年,11.66
丰田, RAV4 2011款 2.0L 自动豪华版-本人车主国四可外迁可优惠,2012年,10万公里,2.0升,自动,放心购_会员3年,9.5
宝马, 1系（进口） 2013款 改款 118i 领先型-精致生活就选118,2014年,6.5万公里,1.6升,自动,放心购_会员1年,13.68
大众, 途观 2010款 1.8TSI 自动四驱菁英版-精品车况 15天包退换,2012年,13万公里,1.8升,自动,放心购_会员6年_可分期付,8.58
雷诺, 梅甘娜 2011款 2.0 自动 时尚导航版CC-首付低 利率低 提车快,2012年,7.81万公里,2.0升,自动,放心购_高配,16.15
雪铁龙, C3XR 2017款 1.6L 自动时尚型-首付低 利率低 提车快,2017年,1.05万公里,1.6升,自动,放心购_会员1年_好评率85.0%,8.23
江铃, 经典全顺 2009款 2.8T 手动 柴油标准型长轴中顶JX493ZLQ3,2013年,7.9万公里,2.8升,手动,放心购_会员2年_可分期付,5.58
奥迪, A4L 2013款 35 TFSI 自动舒适型-首付低 利率低 提车快,2013年,12.28万公里,2.0升,自动,放心购_会员1年,16.07
荣威, 350 2014款 1.5L 自动迅达版-首付低 利率低 提车快,2014年,5.98万公里,1.5升,自动,放心购_会员1年,4.9
吉利, 博越 2016款 1.8TD 自动智尚型-首付低 利率低 提车快,2017年,1.71万公里,1.8升,自动,放心购_会员1年_好评率85.0%,9.5
吉利, 帝豪三厢 2017款 三厢百万款 1.5L CVT向上版-首付低 利率低 提车快,2017年,1.23万公里,1.5升,自动,放心购_会员1年,6.9
宝马, 5系 2010款 520Li 领先型-价格可谈可以分期车况好,2010年,5.5万公里,2.0升,自动,放心购_低配_会员1年,9.5
大众, 速腾 2018款 280TSI DSG豪华型-首付低 利率低 提车快,2018年,2.59万公里,1.4升,自动,放心购_会员1年,14.02
斯柯达, 野帝 2016款 1.4TSI DSG前行版-首付低 利率低 提车快,2017年,3.69万公里,1.4升,自动,放心购_会员1年,9.69
荣威, 550 2014款 550S 1.8L 自动智选版-价格可谈可以分期车况好,2014年,3.2万公里,1.8升,自动,放心购_会员1年,4.6
丰田, 卡罗拉 2014款 1.6L CVT GL-首付低 利率低 提车快,2014年,6.26万公里,1.6升,自动,放心购_会员1年,8.9
福特, 嘉年华两厢 2013款 两厢 1.5L 自动时尚型-首付低 利率低 提车快,2014年,8.32万公里,1.5升,自动,放心购_会员1年,6.08
日产, 天籁 2005款 350JMVIP-单身美女一手车,2005年,15万公里,3.5升,自动,放心购_高配_会员2年,2.14
丰田, RAV4 2011款 2.4L 自动四驱豪华版-首付低 利率低 提车快,2012年,7.05万公里,2.4升,自动,放心购_会员1年,11.19
